,Customer_id,Customer_name,Region_name
3125,4756,Элит Ойл Краснодар городской округ Краснодар 2310116150,Краснодарский край
3126,4762,Овощевод (Краснодар) муниципальное образование Краснодар 2312033140,Краснодарский край
3127,4763,Мошкина Татьяна Владимировна городской округ Краснодар 231200497361,Краснодарский край
3128,4764,МарТон СМП ООО городской округ Краснодар 2309137815,Краснодарский край
3129,4765,Майзадур Семанс ООО городской округ Краснодар 2309112987,Краснодарский край
3130,4766,Лимагрен РУ городской округ Краснодар 2310138468,Краснодарский край
3131,4767,Анис КФХ Горячий ключ городской округ Горячий Ключ 2305000841,Краснодарский край
3132,4769,Диденко КФХ Горячий ключ городской округ Горячий Ключ 2305006177,Краснодарский край
3133,4770,Заречье КФХ Горячий ключ городской округ Горячий Ключ 2305000792,Краснодарский край
3134,4771,Ганжа КФХ Туркменский муниципальный округ 262202183107,Ставропольский край
3135,4773,Краснов КФХ Горячий ключ городской округ Горячий Ключ 2305001757,Краснодарский край
3136,4774,Кузнецов КФХ Горячий ключ городской округ Горячий Ключ 230500169352,Краснодарский край
3137,4775,Луч КФХ Горячий ключ городской округ Горячий Ключ 2305002800,Краснодарский край
3138,4776,Панасенко А.А. КФХ Горячий ключ городской округ Горячий Ключ 230504211615,Краснодарский край
3139,4777,Плодовод КФХ Горячий ключ городской округ Горячий Ключ 2305003948,Краснодарский край
3140,4778,Псекупс КФХ Горячий ключ городской округ Горячий Ключ 2305002207,Краснодарский край
3141,4779,Попюк КХ ООО Мостовский 2342013510,Краснодарский край
3142,4780,ООО Агрика Лабинский район 2314016157,Краснодарский край
3143,4781,КФХ Акульшин С.Д Лабинский район 2314000799,Краснодарский край
3144,4782,КФХ Бабенко Лабинский район 2314001312,Краснодарский край
3145,4783,КФХ Белозеров Александр Иванович Лабинский район 2314005123,Краснодарский край
3146,4784,КФХ Бондаренко Юрий Михайлович Лабинский район 231400522223,Краснодарский край
3147,4787,КФХ Звонков Александр Сергеевич Лабинский район 231400522470,Краснодарский край
3148,4788,ООО Зерновой Терминал Лабинский Лабинский район 2374001966,Краснодарский край
3149,4789,ООО Изобильное Отрадненский Отраднеский район 2345011825,Краснодарский край
3150,4790,КФХ Калинченко Владимир Николаевич Лабинский район 231403478685,Краснодарский край
3151,4791,КФХ Косточко Александр Петрович Лабинский район 231400495971,Краснодарский край
3152,4792,ООО Кедр Лабинский район 2314015851,Краснодарский край
3153,4793,КФХ Кривошеин Олег Алексеевич Лабинский район 231400505605,Краснодарский край
3154,4794,КФХ Меряхина Надежда Викторовна Лабинский район 231403900843,Краснодарский край
3155,4795,КФХ Овечкин Андрей Владимирович Лабинский район 231402997590,Краснодарский край
3156,4799,КФХ Шестопалов Евгений Валентинович Лабинский район 230208076589,Краснодарский край
3157,4801,"Усадьба ""Мангуп"" Балаклавский район",Севастополь
3158,4802,Гусейнов Б.У. ИП городской округ Майкоп 10506782599,Республика Адыгея
3159,4804,"Асхан, КФХ Шовгеновский район 107005629",Республика Адыгея
3160,4806,Лямов Э.Х. ИП Глава КФХ Шовгеновский район 10800001401,Республика Адыгея
3161,4807,Емыков А.Х ИП Глава КФХ Кошехабльский район 10301365548,Республика Адыгея
3162,4808,Машуков К.Н. ИП Глава КФХ Кошехабльский район 232009756209,Республика Адыгея
3163,4809,"Управляющая компания ""ТОК-АГРО"" городской округ Ставрополь 2636801169",Ставропольский край
3164,4810,Генезис КФХ Симферопольский район 9109003704,Республика Крым
3165,4811,"ООО ""Восход"" Милютинский Милютинский район 6120061422",Ростовская область
3166,4812,Юго-Восток Агро ООО Кавказский район 2364001043,Краснодарский край
3167,4813,Чалый Николай Филипович Абинский район 232305132779,Краснодарский край
3168,4814,ИП Дрынкин Владимир Семенович Абинский район 231206111906,Краснодарский край
3169,4817,Коркач Владимир Александрович Абинский район 232303359485,Краснодарский край
3170,4818,Богомолов Сергей Борисович Абинский район 234800141362,Краснодарский край
3171,4819,ЗАВОД МАРОЧНЫХ ВИН КОКТЕБЕЛЬ  ООО городской округ Феодосия,Республика Крым
3172,4820,КФХ Пылев А.В Отрадненский Отрадненский район 234503366268,Краснодарский край
3173,4821,КРЫМСКИЕ ВИНОГРАДНИКИ ООО Сакский район,Республика Крым
3174,4822,ВК Сатера ООО Бахчисарайский район,Республика Крым
3175,4823,ИНВЕСТ ПЛЮС Альма Валей ООО Бахчисарайский район,Республика Крым
3176,4824,СВЗ-АГРО ООО Севастополь,Севастополь
3177,4826,Кукуруза ООО СП Предгорный район 2632037048,Ставропольский край
3178,4828,Брагунов В.Н. ИП Глава КФХ Кошехабльский район 102001300,Республика Адыгея
3179,4829,Сиротенко А. ИП Глава КФХ Майкопский район 10500105745,Республика Адыгея
3180,4830,Коблянский Сергей Владимирович ИП Кавказский район 233200126064,Краснодарский край
3181,4831,СПК Тохтамыш Ногайский район 903006885,Карачаево-Черкесская Республика
3182,4832,ООО ''Стодеревское'' Курский муниципальный округ 2612800367,Ставропольский край
3183,4834,Черкашин Н.М. Ип Глава КФХ Изобильненский городской округ 260705456043,Ставропольский край
3184,4835,КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО ГУЩИНОЙ Н В Новоселицкий район,Ставропольский край
3185,4836,Авангард СПК Усть-Лабинский Усть-Лабинский район 2356040793,Краснодарский край
3186,4837,АГРОБЕЛ ООО Белореченский 2368005296,Краснодарский край
3187,4838,Агропродукт ООО Усть-Лабинский Усть-Лабинский район 2356004837,Краснодарский край
3188,4839,Агроэкс ООО (Усть-Лабинский р-н) Усть-Лабинский район 2308051570,Краснодарский край
3189,4843,Хлыбов Юрий Николаевич КФХ Белореченский район 230300886507,Краснодарский край
3190,4844,Андрющенко Валентина Михайловна КФХ Усть-Лабинский район 2356007637,Краснодарский край
3191,4845,Бабанян Размик Мкртычевич КФХ Мостовский 234205283136,Краснодарский край
3192,4847,Баринов Юрий Федорович КФХ Усть-Лабинский район 235601566588,Краснодарский край
3193,4849,Белореченские сады Белореченский район 2303028224,Краснодарский край
3194,4851,КФХ Бутенко А.Е. Отрадненский район 234503514942,Краснодарский край
3195,4852,ООО БВВ Рост Курганинский район 2339014602,Краснодарский край
3196,4853,КФХ Гагаузов Курганинский район 233902245552,Краснодарский край
3197,4855,КХ Белокуровой Р.М. Новокубанский район 2343001324,Краснодарский край
3198,4857,"ООО ""Возрождение"" Курганинский район 2339014578",Краснодарский край
3199,4859,"ООО ""Деметра ЮГ"" Курганинский район 2339019047",Краснодарский край
3200,4860,КФХ Карханина Н.Н. Курганинский район 233900269702,Краснодарский край
3201,4861,КФХ Катышев А.В. Курганинский район 233908859647,Краснодарский край
3202,4862,КФХ Ковригин А.В. Курганинский район 233900535400,Краснодарский край
3203,4863,"СПСК ""Растениевод"" Отрадненский район 2345008879",Краснодарский край
3204,4867,Виноградова Людмила Борисовна ИП Белореченский район 230305567310,Краснодарский край
3205,4868,Владимирское (Лабинский район) Лабинский район 2377001795,Краснодарский край
3206,4869,Водопшин Вадим Дмитриевич КФХ Мостовский 234203352708,Краснодарский край
3207,4870,Восток (колхоз) СПК (Усть-Лабинский р-он) Усть-Лабинский район 2356004611,Краснодарский край
3208,4875,Горшуков Максим Сергеевич КФХ (Усть-Лабинский р-н) Усть-Лабинский район 235606771608,Краснодарский край
3209,4876,Давыдов Вячеслав Владимирович КФХ Мостовский 234204572784,Краснодарский край
3210,4877,Дягилев Аркадий Аркадьевич КФХ Усть-Лабинский район 235602512137,Краснодарский край
3211,4878,Ефремов Юрий Николаевич КФХ Усть-Лабинский район 235600743001,Краснодарский край
3212,4881,Кинцурашвили Муради Варламович КФХ Мостовский 234206011544,Краснодарский край
3213,4882,Кирпильский грибной комплекс Усть-Лабинский 235600476807,Краснодарский край
3214,4883,Киселева Анастасия Ивановна КФХ Мостовский 234201735977,Краснодарский край
3215,4885,Колкутов Владимир Георгиевич КФХ Усть-Лабинский район 235600517820,Краснодарский край
3216,4886,Кононов Алексей Анатольевич КФХ Усть-Лабинский район 235601658609,Краснодарский край
3217,4891,Кубань Продукт ООО Белореченский район 2303024170,Краснодарский край
3218,4892,Кузнецов Николай Дмитриевич КФХ Усть-Лабинский р-н Усть-Лабинский район 235600109099,Краснодарский край
3219,4894,Кушнарев Владимир Михайлович КФХ Мостовский 010404204052,Краснодарский край
3220,4896,Лазников Сергей Васильевич КФХ Мостовский 234202938480,Краснодарский край
3221,4897,Максименко Олег Дмитриевич КФХ Усть-Лабинский район 2352010477,Краснодарский край
3222,4898,Мандаровский Алексей Васильевич КФХ Мостовский 234200424351,Краснодарский край
3223,4899,Марченко Сергей Викторович КФХ Мостовский 234203878956,Краснодарский край
3224,4900,Марущенко Николай Николавич КФХ Усть-Лабинский район 235600656260,Краснодарский край
3225,4901,Михайлов Виктор Иванович КФХ Мостовский 234201690229,Краснодарский край
3226,4904,Нива ООО Майкопский район 104015604,Республика Адыгея
3227,4906,Обметица Григорий Борисович КФХ Белореченский район 230302287160,Краснодарский край
3228,4907,Озерянский Павел Алексеевич КФХ Усть-Лабинский район 235600350040,Краснодарский край
3229,4908,Партнер-Агро ООО Усть-Лабинский район 2013004550,Краснодарский край
3230,4909,Подгорный СПК Белореченский район 2303004030,Краснодарский край
3231,4913,Руденко Юрий Михайлович КФХ Мостовский 234200944199,Краснодарский край
3232,4914,Сапрыкин Александр Евгеньевич КФХ Усть-Лабинский район 235604143943,Краснодарский край
3233,4915,Сахаров Владимир Георгиевич КФХ Мостовский 234202097332,Краснодарский край
3234,4916,Сенчёнек Василий Иванович КФХ Усть-Лабинский район 235603320075,Краснодарский край
3235,4917,Сергеев Стефан Анатольевич КФХ Мостовский 234202501072,Краснодарский край
3236,4918,Соловьев Александр Петрович ИП Мостовский 234200323882,Краснодарский край
3237,4919,Сорокодумова Елена Александровна Мостовский 234205234033,Краснодарский край
3238,4920,Спаращуков Иван Сергеевич КФХ Мостовский 234205815006,Краснодарский край
3239,4921,Сухоруков Юрий Владимирович ИП Мостовский 234202139871,Краснодарский край
3240,4922,Терра ООО Белореченский р-н Белореченский район 2303025872,Краснодарский край
3241,4924,Харитонов Виктор Николаевич КФХ Белореченский район 10200033546,Краснодарский край
3242,4927,Хмелевской Сергей Николаевич КФХ Мостовский 234201916388,Краснодарский край
3243,4928,Цыбульский Николай Геннадьевич КФХ Мостовский 234200451612,Краснодарский край
3244,4929,Шевченко Виктор Николаевич КФХ Мостовский 235600709547,Краснодарский край
3245,4930,Шепелин Валерий Денисович КФХ Мостовский 234200049446,Краснодарский край
3246,4932,ЮМА АФ ООО Белореченский р-н Белореченский район 2303022335,Краснодарский край
3247,4937,Насып ООО Мостовский 2342000279,Краснодарский край
3248,4940,Тарасов Алексей Юрьевич КФХ Мостовский 234206089780,Краснодарский край
3249,4946,Рассвет АО Усть-Лабинский 2356045713,Краснодарский край
3250,4948,КФХ Громов Сергей Михайлович Абинский район 2312016641,Краснодарский край
3251,4949,ООО агрофирма Золотая нива Абинский район 2323020368,Краснодарский край
3252,4950,АГРО-ТРЕЙД ООО городской округ Таганрог 6154139420,Ростовская область
3253,4951,ИП КФХ Емельяненко Игорь Васильевич Абинский район 232303925370,Краснодарский край
3254,4953,КФХ Фокин Виктор Леонтиевич Крымский район 2337005754,Краснодарский край
3255,4954,КФХ Масюта  Сергей Геннадьевич Крымский район 233706871850,Краснодарский край
3256,4956,Колос ООО РСО-Алания Моздокский район 1510010022,Республика Северная Осетия — Алания
3257,4957,ИП КФХ Капуста Наталья Дмитриевна Абинский район 232306028650,Краснодарский край
3258,4958,ООО НИРИС Абинский район 2308066495,Краснодарский край
3259,4960,ИП КФХ Горбанец Надежда Ивановна Абинский район 232302701378,Краснодарский край
3260,4961,ООО КФХ Пугача С.Г. Абинский район 2323022446,Краснодарский край
3261,4962,КФХ Скрипка Тамара Владимировна Абинский район,Краснодарский край
3262,4963,ИП Карабутов И.С. Каневской район 233400313400,Краснодарский край
3263,4964,"ООО ""Агротек"" Калининский район 2333012951",Краснодарский край
3264,4965,Общество с Ограниченной Ответственностью «Ростовский морской мультимодальный порт» городской округ Ростов-на-Дону 6162075184,Ростовская область
3265,4966,"ООО ""Донской порт"" городской округ Ростов-на-Дону 6162059880",Ростовская область
3266,4967,"ООО ""Агрогруппсолнечный"" АПГ (Агрозоопродукт Зимин и КО) Изобильненский городской округ 2607003670",Ставропольский край
3267,4968,"ООО ""Темрюкский судоремонтный завод"" Темрюкский район 2352051219",Краснодарский край
3268,4969,"Карибов В,Ю. ип Кфх городской округ Ставрополь 263405575616",Ставропольский край
3269,4970,"ООО ""ОКТЯБРЬСКОЕ"" Красногвардейский район 910808638660",Республика Крым
3270,4971,СПК колхоз Ленинский путь Крымский район 2337025790,Краснодарский край
3271,4972,КФХ Арсенов Геннадий Афанасьевич Крымский район 233706516478,Краснодарский край
3272,4973,"СТАВРОПОЛЬ-КАВКАЗСКИЙ ""АГРОПРОМЫШЛЕННАЯ КОРПОРАЦИЯ"" Петровский городской округ 2636039504",Ставропольский край
3273,4974,"ОАО ""Староминскагропромтранс"" Староминский район 2350002424",Краснодарский край
3274,4976,ООО Возрождение плюс Крымский район 2337030052,Краснодарский край
3275,4977,Шевченко ЗАО Тбилисский район 2351002177,Краснодарский край
3276,4978,Винсадское Предгорный 2618003921,Ставропольский край
3277,4979,"ООО ""Воронежский шампиньон"" Крыловский район 3663126148",Краснодарский край
3278,4980,КФХ Поспелов Андрей Евгеньевич Кавказский район 231300283405,Краснодарский край
3279,4981,"ООО ""Дары Кубани"" городской округ Краснодар 2311140999",Краснодарский край
3280,4985,Агросистема ООО (СЕВЕРСКИЙ) Северский район 2348036970,Краснодарский край
3281,4986,СПК Ариадна Усть-Лабинский 2356036130,Краснодарский край
3282,4987,Белоусов Владимир Иванович КФХ Усть-Лабинский район 235601600905,Краснодарский край
3283,4988,СПК Веста Усть-Лабинский район 2356038032,Краснодарский край
3284,4989,ООО «ОСАВИАХИМ» городской округ Симферополь,Республика Крым
3285,4990,Быстрицкий КФХ Тбилисский район 235101576884,Краснодарский край
3286,4991,"ООО ""КФХ ""КАЧИНСКИЕ ЛОЗЫ"" Бахчисарайский район",Республика Крым
3287,4992,КРЫМСКАЯ ФРУКТОВАЯ КОМПАНИЯ Красногвардейский район,Республика Крым
3288,4993,"ООО ""ДРУЖБА НАРОДОВ"" Красногвардейский район",Республика Крым
3289,4994,Муравенко КФХ Усть-Лабинский район 2356009539,Краснодарский край
3290,4995,КФХ Красников Н.А. Курганинский район 233900973852,Краснодарский край
3291,4996,КФХ Курбатов С.Г. Курганинский район 233900204705,Краснодарский край
3292,4997,КФХ Муратов В.Ф. Курганинский район 233903732291,Краснодарский край
3293,4998,КФХ Перстков В.В. Курганинский район 233906098838,Краснодарский край
3294,5000,Голубов Константин Ефимович КФХ Усть-Лабинский район 235606042299,Краснодарский край
3295,5001,Драчёв Валерий Семёнович КФХ Усть-Лабинский район 235600717717,Краснодарский край
3296,5002,СПК колхоз Новоалексеевский Курганинский район 2339016487,Краснодарский край
3297,5003,КФХ Лаврентьев О.В. Курганинский район 233901593772,Краснодарский край
3298,5004,КФХ Чебанова Т.М Курганинский район 233901755092,Краснодарский край
3299,5005,Курганинское отделение Районного общества Совета Ветеранов Афганистана (РСВА) Курганинский район 2339013447,Краснодарский край
3300,5006,КФХ Прокопенко Алексей Николаевич Курганинский район 233904600234,Краснодарский край
3301,5007,ООО Процветание Курганинский район 2339018928,Краснодарский край
3302,5008,КФХ Пшеничная Б.Д Курганинский район 233900290648,Краснодарский край
3303,5009,ООО Урожай Курганинский район 2339015074,Краснодарский край
3304,5010,КФХ Падиев С.А. Курганинский район 233902281720,Краснодарский край
3305,5011,Савин Павел Павлович КФХ Гулькевичский район 232902748346,Краснодарский край
3306,5012,ООО Рис Абинский район 2323024490,Краснодарский край
3307,5013,ОЛМ-Агро ООО Белореченский район 7720330990,Краснодарский край
3308,5014,Подопригора В.А. КФХ Кавказский район 233201175032,Краснодарский край
3309,5015,Зеленчук Усть СПК Усть-Лабинский район 2356039910,Краснодарский край
3310,5016,Зося Владимир Алексеевич КФХ Усть-Лабинский район 235600501080,Краснодарский край
3311,5017,Ишутин Николай Александрович КФХ Усть-Лабинский район 235603731942,Краснодарский край
3312,5019,Аношин Владимир Сергеевич (Динской район) Динской район 233001907384,Краснодарский край
3313,5022,"Агрофирма ""Кубанский Питомник"" ООО (Динской район) Динской район 2330034266",Краснодарский край
3314,5023,"ООО ""АНТЕЙ"" Симферопольский район 9109006600",Республика Крым
3315,5024,"ООО ""ВЕЛЕС-КРЫМ"" Симферопольский район 9109007089",Республика Крым
3316,5025,КФХ Гринев Алексей Петрович Советский район 261906613065,Ставропольский край
3317,5026,Победа ООО ( Приморско Ахтарский ) Приморско-Ахтарский район 2347014733,Краснодарский край
3318,5028,КлюшниковаКФХ Тбилисский район 235100643520,Краснодарский край
3319,5029,Росток ООО Кавказский район 2332014434,Краснодарский край
3320,5030,Ромашко В.И. глава КФХ (тимашевский) Тимашевский муниципальный район 235305931858,Краснодарский край
3321,5031,"ООО ""Вилла Виктория"" городской округ Новороссийск 2315152160",Краснодарский край
3322,5032,КФХ Голубенко Сергей Иванович Красногвардейский район 261100057990,Ставропольский край
3323,5033,ООО АФ КИЦ Нефтекумский городской округ 2614020010,Ставропольский край
3324,5034,Пролетарская воля Новоалександровский городской округ 2615010141,Ставропольский край
3325,5036,Зерноград Агрохим+ Зерноградский район 6111985192,Ростовская область
3326,5037,Родина СПК СК Ладожская Усть-Лабинский район 2356039036,Краснодарский край
3327,5038,Озерное ООО Кавказский район 2332016720,Краснодарский край
3328,5039,Царица ТД ООО Гулькевичский район 2364014660,Краснодарский край
3329,5040,Даниленко КФХ Кавказский район 233200201314,Краснодарский край
3330,5041,"ООО ""ФХ ""АНТОНЕНКО"" Ленинский район",Республика Крым
3331,5042,"КФХ ""Смирнова В.А."" Ленинский район",Республика Крым
3332,5043,"ООО ""СИМФЕРОПОЛЬСКОЕ"" Симферопольский район",Республика Крым
3333,5044,"СПК ""КРЫМСКИЙ ПРОДУКТ""  9102005734",
3334,5045,"ООО ""ХВАРНА"" Симферопольский район",Республика Крым
3335,5046,"ООО ""ГАРАНТ-СВ"" Mriya Resort & SPA Крым",Республика Крым
3336,5047,КФХ Алексеенко Иван Андреевич Ипатовский городской округ 260802378633,Ставропольский край
3337,5048,"АО ""Каясулинское"" Нефтекумский городской округ 2614020059",Ставропольский край
3338,5049,ИП КФХ Няга Вячеслав Николаевич Крымский район 231121821706,Краснодарский край
3339,5050,ООО СП Опытный Нефтекумский городской округ 2614019399,Ставропольский край
3340,5052,"КФХ ""ПЕТРИЩЕВОЙ С.В."" Красногвардейский район",Республика Крым
3341,5053,"КФХ ""СЕНИМА"" Красногвардейский район",Республика Крым
3342,5054,"ООО ""ДРАЙВ"" Красногвардейский район",Республика Крым
3343,5055,"КФХ ""ПЬЯНЫХ Н. В."" Красногвардейский район",Республика Крым
3344,5056,"ООО""ВИНОДЕЛЬЧЕСКАЯ КОМПАНИЯ ""ЛЕГЕНДА КРЫМА"" Сакский район",Республика Крым
3345,5057,ООО Колос кубани Крымский район 2304073639,Краснодарский край
3346,5058,Хим Трейд ООО Усть-Лабинский 2373013052,Краснодарский край
3347,5059,Лесняков Сергей Викторович КФХ Усть-Лабинский район 235603682822,Краснодарский край
3348,5060,Визит Агро Лабинск Лабинский район 2314025056,Краснодарский край
3349,5061,Полевод ООО Белореченский район 2368005264,Краснодарский край
3350,5062,Байрамуков А.А. КФХ Ногайский район 90300376210,Карачаево-Черкесская Республика
3351,5063,КФХ Крайсветный А.В. Отрадненский район 234500587780,Краснодарский край
3352,5064,Линник Сергей Анатольевич КФХ Кавказский район 231300049998,Краснодарский край
3353,5065,Морозов Александр Яковлевич КФХ ИП Тбилисский район 235103980980,Краснодарский край
3354,5066,ОпттТорг,
3355,5067,ООО Птицефабрика Преображенская 2624033900,
3356,5068,"СПК ""ЮБИЛЕЙНЫЙ"" Сакский район",Республика Крым
3357,5069,АО «ПОБЕДА» Нижнегорский район,Республика Крым
3358,5070,"АО ""СОВХОЗ ""ВЕСНА"" Нижнегорский район",Республика Крым
3359,5071,"СПК ""ПРИСИВАШЬЕ"" Кировский район",Республика Крым
3360,5072,"ООО ""АПК ""Родной Крым"" Кировский район",Республика Крым
3361,5073,"ООО""КАМА"" Советский район",Республика Крым
3362,5074,"ООО ""ВЕСТ"" Советский район",Республика Крым
3363,5075,"ООО АФ ""ГЛОРИЯ"" Советский район",Республика Крым
3364,5076,"ООО ""СОЙБИН"" Раздольненский район",Республика Крым
3365,5077,"ООО ""НИВА"" Раздольненский район",Республика Крым
3366,5078,"ООО ""СЕНОКОСНОЕ-АГРО"" Раздольненский район",Республика Крым
3367,5079,ООО «МОНТАНАЙ» Раздольненский район,Республика Крым
3368,5080,"ООО ""ТПК ""ИНФОКАР"" Раздольненский район",Республика Крым
3369,5081,"ООО ""АЛТЕЙ-А"" Раздольненский район",Республика Крым
3370,5082,"ООО ""СЛАВУТИЧ"" Раздольненский район",Республика Крым
3371,5083,ООО БИЛЯУС АГРО Черноморский район,Республика Крым
3372,5084,"ООО ""ВИНАЛ ЛЮКС"" городской округ Симферополь",Республика Крым
3373,5085,"ООО ""АгроКонцерн Покровский"" Каневской район 2334023755",Краснодарский край
3374,5086,"ООО ""ДАЛЬНИЙ"" Черноморский район",Республика Крым
3375,5087,"ООО ""КОЛОС"" Крым Черноморский район",Республика Крым
3376,5088,"ООО ""НАЧАЛО"" Черноморский район",Республика Крым
3377,5089,"ООО ""СЕЗАМ-АГРО"" Черноморский район",Республика Крым
3378,5090,"ООО ""ТАРХАНКУТ АГРО"" Черноморский район",Республика Крым
3379,5091,"ООО ""ЭДЕЛЬВЕЙС"" Крым Черноморский район",Республика Крым
3380,5092,"ООО АФ ""Южная"" Темрюкский район 2352000493",Краснодарский край
3381,5093,"ООО  ""Агрофирма Уралан"" Приютненский район 807003049",Республика Калмыкия
3382,5094,КФХ Костенко Андрей Анатольевич Курский муниципальный округ 151001831452,Ставропольский край
3383,5095,ЮгАгромаркет ООО Белореченский район 2303028898,Краснодарский край
3384,5096,Весна АГРОФИРМА ООО Белореченский район 2303017335,Краснодарский край
3385,5097,БЕЛАГРО АО Белореченский район 2303022021,Краснодарский край
3386,5098,"ООО ""ЮЖНАЯ"" Симферопольский район",Республика Крым
3387,5099,"ООО ""ЭФИРМАСЛО"" Белогорский район",Республика Крым
3388,5100,"ООО ""АГРОФИРМА ""ЗЕЛЕНОГОРСК"" Белогорский район",Республика Крым
3389,5101,"ООО ""СП ""ЗОЛОТОЙ КОЛОС"" Ленинский район",Республика Крым
3390,5102,"СПК ""ИНИЦИАТИВА"" Ленинский район",Республика Крым
3391,5103,ООО «ШТУРМ ПЕРЕКОПА» Красноперекопский район,Республика Крым
3392,5104,ООО «Герои Перекопа» Красноперекопский район,Республика Крым
3393,5105,"ООО ""ДНЕПРОВСКИЙ"" Красноперекопский район",Республика Крым
3394,5106,ИП Гусаков Андрей Александрович Красногвардейский муниципальный район 10200230470,Республика Адыгея
3395,5107,ООО Новая Заря Новокубанский район 2343019219,Краснодарский край
3396,5108,"ООО ""ФИРМА ""СИНТЕЗ"" ЛТД""  9108005770",
3397,5109,"ООО ""ДОВЕРИЕ-АГРО"" Советский район",Республика Крым
3398,5110,ООО МирАгро Курганинский район 2339023741,Краснодарский край
3399,5111,"ООО ""САРМАТ-АГРО ПЛЮС"" Черноморский район",Республика Крым
3400,5112,ООО «Наш Крым» Симферопольский район,Республика Крым
3401,5113,ИП Яструбенко И.В. Гиагинский район 10100303735,Республика Адыгея
3402,5114,ИП Величко Андрей Егорович Ипатовский район 260800258690,Ставропольский край
3403,5115,МИР Агрофирма Усть-Лабинский район 2356005982,Краснодарский край
3404,5116,"ООО ""АГРОКОМПАНИЯ ""ВИТА"" Раздольненский район",Республика Крым
3405,5117,"ООО Агрофирма ""Приволье"" Славянский район 2349025226",Краснодарский край
3406,5118,ООО Рубин городской округ Майкоп 104015996,Республика Адыгея
3407,5119,ООО Союз вино Крымский район 2337028367,Краснодарский край
3408,5120,Земцев Александр Валентинович Изобильненский район 260701697344,
3409,5121,"ООО ""Монтаж"" городской округ Майкоп 105018340",Республика Адыгея
3410,5122,ООО Степное Новокубанский 2302038163,Краснодарский край
3411,5124,ИП КФХ Красножен А.В. Шовгеновский район 10800049940,Республика Адыгея
3412,5125,Марьина Роща АПК муниципальное образование Город Геленджик 2304074505,Краснодарский край
3413,5126,ЗАО Калининское Будённовский район 2624000774,Ставропольский край
3414,5127,Руно Агрокомпания ООО Кочубеевский 2610800587,Ставропольский край
3415,5128,"ООО ""РИС КУБАНИ"" Красноармейский район 2370008738",Краснодарский край
3416,5129,Мост-Агро Управляющая Компания ООО городской округ Горячий Ключ 4611013427,Краснодарский край
3417,5130,КФХ Чернов Г.М. Курганинский район 233900011647,Краснодарский край
3418,5131,"ООО ""АГРОКОМПАНИЯ ЗАРЯ"" Симферопольский район",Республика Крым
3419,5132,ИП Могилин Павел Николаевич Мостовский 234204117009,Краснодарский край
3420,5133,Родина Петровский Петровский городской округ 2617010002,Ставропольский край
3421,5134,Фитисов Александр Васильевич Тбилисский район 235103461310,Краснодарский край
3422,5135,Головинов В. КФХ Тбилисский район 235103283971,Краснодарский край
3423,5136,КФХ Коновалова Людмила Анатольевна Курганинский район 230207613865,Краснодарский край
3424,5137,КФХ Суркин Н.Г. Новокубанский район 235700023906,Краснодарский край
3425,5138,КФХ Янакова Вера Владимировна Андроповский район 260301751854,Ставропольский край
3426,5139,КФХ Шебалков Игорь Иванович Советский городской округ 261900419907,Ставропольский край
3427,5140,КФХ Пруглов Игорь Сергеевич Советский городской округ 261900419907,Ставропольский край
3428,5141,КФХ Трипольский Иван Николаевич Советский городской округ 261901454213,Ставропольский край
3429,5142,КФХ Чурина Владимира Ивановича Советский городской округ 261903540556,Ставропольский край
3430,5143,КФХ Кучерова Константина Николаевича Советский городской округ 261901580296,Ставропольский край
3431,5144,"ГУП ""СОЛНЕЧНОЕ"" Симферопольский район",Республика Крым
3432,5145,"ООО ""КРЫМЯГОДА"" Симферопольский район",Республика Крым
3433,5146,"ООО ""КРОНЕНТАЛЬ"" Симферопольский район",Республика Крым
3434,5147,"ООО ""ДОН-АГРО"" РК Симферопольский район",Республика Крым
3435,5148,ООО «КРЫМТЕПЛИЦА» Симферопольский район,Республика Крым
3436,5149,"ООО ""КЛЕВЕР"" РК Симферопольский район",Республика Крым
3437,5150,"ООО ""КОЛОСОК-КРЫМ"" Симферопольский район",Республика Крым
3438,5151,"ООО ""ЯРОСВИТ-АГРО"" Симферопольский район",Республика Крым
3439,5152,КФХ Боброва Елена Николаевна Новоселицкий район 261601600135,Ставропольский край
3440,5153,ИП Буров С.А. Лабинский 231403481568,Краснодарский край
3441,5154,Хабиев Довлетбий Раджабович городской округ Майкоп 10515735556,Республика Адыгея
3442,5155,Индивидуальный предприниматель глава крестьянского фермерского хозяйства Ахмедов Абдула Магомедович Левокумский район 261302517464,Ставропольский край
3443,5156,ООО «ДОН-АГРО» РК Симферопольский,Республика Крым
3444,5158,"АО СХП ""Терский"" Будённовский муниципальный округ 2624034251",Ставропольский край
3445,5159,КФХ Баркова Новокубанский район 23345433245,Краснодарский край
3446,5160,ОАО Мичуринское Успенский район 2357006555,Краснодарский край
3447,5161,ООО «Агроальянс» Петровский 2636041493,Ставропольский край
3448,5162,ИП Мартиросян Курганинский район 233900247402,Краснодарский край
3449,5163,КФХ Поздняков Н.Н. Курганинский район 233904582257,Краснодарский край
3450,5164,"ООО""ЯГОДНАЯ ПОЛЯНА"" РК Ленинский",Республика Крым
3451,5165,"СПК ""РУСЬ"" РК Ленинский район",Республика Крым
